FileName_OrigDNA,FileName_OrigDen,FileName_OrigPuncta,Group_Index,Group_Number,Metadata_Plate,Metadata_Site,Metadata_Well,Metadata_WellCol,Metadata_WellRow,PathName_OrigDNA,PathName_OrigDen,PathName_OrigPuncta
F - 7(fld 2 wv D360_40X - HQ535_50M).tif,F - 7(fld 2 wv S475_20X - HQ535_50M).tif,F - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,326,1,Plate 13,2,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 7(fld 3 wv D360_40X - HQ535_50M).tif,F - 7(fld 3 wv S475_20X - HQ535_50M).tif,F - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,327,1,Plate 13,3,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 7(fld 4 wv D360_40X - HQ535_50M).tif,F - 7(fld 4 wv S475_20X - HQ535_50M).tif,F - 7(fld 4 wv HQ620_60X - HQ700_75M).tif,328,1,Plate 13,4,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 7(fld 5 wv D360_40X - HQ535_50M).tif,F - 7(fld 5 wv S475_20X - HQ535_50M).tif,F - 7(fld 5 wv HQ620_60X - HQ700_75M).tif,329,1,Plate 13,5,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 7(fld 6 wv D360_40X - HQ535_50M).tif,F - 7(fld 6 wv S475_20X - HQ535_50M).tif,F - 7(fld 6 wv HQ620_60X - HQ700_75M).tif,330,1,Plate 13,6,F7,7,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 8(fld 1 wv D360_40X - HQ535_50M).tif,F - 8(fld 1 wv S475_20X - HQ535_50M).tif,F - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,331,1,Plate 13,1,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 8(fld 2 wv D360_40X - HQ535_50M).tif,F - 8(fld 2 wv S475_20X - HQ535_50M).tif,F - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,332,1,Plate 13,2,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 8(fld 3 wv D360_40X - HQ535_50M).tif,F - 8(fld 3 wv S475_20X - HQ535_50M).tif,F - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,333,1,Plate 13,3,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 8(fld 4 wv D360_40X - HQ535_50M).tif,F - 8(fld 4 wv S475_20X - HQ535_50M).tif,F - 8(fld 4 wv HQ620_60X - HQ700_75M).tif,334,1,Plate 13,4,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 8(fld 5 wv D360_40X - HQ535_50M).tif,F - 8(fld 5 wv S475_20X - HQ535_50M).tif,F - 8(fld 5 wv HQ620_60X - HQ700_75M).tif,335,1,Plate 13,5,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
F - 8(fld 6 wv D360_40X - HQ535_50M).tif,F - 8(fld 6 wv S475_20X - HQ535_50M).tif,F - 8(fld 6 wv HQ620_60X - HQ700_75M).tif,336,1,Plate 13,6,F8,8,F,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 5(fld 1 wv D360_40X - HQ535_50M).tif,G - 5(fld 1 wv S475_20X - HQ535_50M).tif,G - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,337,1,Plate 13,1,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 5(fld 2 wv D360_40X - HQ535_50M).tif,G - 5(fld 2 wv S475_20X - HQ535_50M).tif,G - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,338,1,Plate 13,2,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 5(fld 3 wv D360_40X - HQ535_50M).tif,G - 5(fld 3 wv S475_20X - HQ535_50M).tif,G - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,339,1,Plate 13,3,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 5(fld 4 wv D360_40X - HQ535_50M).tif,G - 5(fld 4 wv S475_20X - HQ535_50M).tif,G - 5(fld 4 wv HQ620_60X - HQ700_75M).tif,340,1,Plate 13,4,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 5(fld 5 wv D360_40X - HQ535_50M).tif,G - 5(fld 5 wv S475_20X - HQ535_50M).tif,G - 5(fld 5 wv HQ620_60X - HQ700_75M).tif,341,1,Plate 13,5,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 5(fld 6 wv D360_40X - HQ535_50M).tif,G - 5(fld 6 wv S475_20X - HQ535_50M).tif,G - 5(fld 6 wv HQ620_60X - HQ700_75M).tif,342,1,Plate 13,6,G5,5,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 6(fld 1 wv D360_40X - HQ535_50M).tif,G - 6(fld 1 wv S475_20X - HQ535_50M).tif,G - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,343,1,Plate 13,1,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 6(fld 2 wv D360_40X - HQ535_50M).tif,G - 6(fld 2 wv S475_20X - HQ535_50M).tif,G - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,344,1,Plate 13,2,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 6(fld 3 wv D360_40X - HQ535_50M).tif,G - 6(fld 3 wv S475_20X - HQ535_50M).tif,G - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,345,1,Plate 13,3,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 6(fld 4 wv D360_40X - HQ535_50M).tif,G - 6(fld 4 wv S475_20X - HQ535_50M).tif,G - 6(fld 4 wv HQ620_60X - HQ700_75M).tif,346,1,Plate 13,4,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 6(fld 5 wv D360_40X - HQ535_50M).tif,G - 6(fld 5 wv S475_20X - HQ535_50M).tif,G - 6(fld 5 wv HQ620_60X - HQ700_75M).tif,347,1,Plate 13,5,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 6(fld 6 wv D360_40X - HQ535_50M).tif,G - 6(fld 6 wv S475_20X - HQ535_50M).tif,G - 6(fld 6 wv HQ620_60X - HQ700_75M).tif,348,1,Plate 13,6,G6,6,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 7(fld 1 wv D360_40X - HQ535_50M).tif,G - 7(fld 1 wv S475_20X - HQ535_50M).tif,G - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,349,1,Plate 13,1,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 7(fld 2 wv D360_40X - HQ535_50M).tif,G - 7(fld 2 wv S475_20X - HQ535_50M).tif,G - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,350,1,Plate 13,2,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 7(fld 3 wv D360_40X - HQ535_50M).tif,G - 7(fld 3 wv S475_20X - HQ535_50M).tif,G - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,351,1,Plate 13,3,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 7(fld 4 wv D360_40X - HQ535_50M).tif,G - 7(fld 4 wv S475_20X - HQ535_50M).tif,G - 7(fld 4 wv HQ620_60X - HQ700_75M).tif,352,1,Plate 13,4,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 7(fld 5 wv D360_40X - HQ535_50M).tif,G - 7(fld 5 wv S475_20X - HQ535_50M).tif,G - 7(fld 5 wv HQ620_60X - HQ700_75M).tif,353,1,Plate 13,5,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 7(fld 6 wv D360_40X - HQ535_50M).tif,G - 7(fld 6 wv S475_20X - HQ535_50M).tif,G - 7(fld 6 wv HQ620_60X - HQ700_75M).tif,354,1,Plate 13,6,G7,7,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 8(fld 1 wv D360_40X - HQ535_50M).tif,G - 8(fld 1 wv S475_20X - HQ535_50M).tif,G - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,355,1,Plate 13,1,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 8(fld 2 wv D360_40X - HQ535_50M).tif,G - 8(fld 2 wv S475_20X - HQ535_50M).tif,G - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,356,1,Plate 13,2,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 8(fld 3 wv D360_40X - HQ535_50M).tif,G - 8(fld 3 wv S475_20X - HQ535_50M).tif,G - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,357,1,Plate 13,3,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 8(fld 4 wv D360_40X - HQ535_50M).tif,G - 8(fld 4 wv S475_20X - HQ535_50M).tif,G - 8(fld 4 wv HQ620_60X - HQ700_75M).tif,358,1,Plate 13,4,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 8(fld 5 wv D360_40X - HQ535_50M).tif,G - 8(fld 5 wv S475_20X - HQ535_50M).tif,G - 8(fld 5 wv HQ620_60X - HQ700_75M).tif,359,1,Plate 13,5,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
G - 8(fld 6 wv D360_40X - HQ535_50M).tif,G - 8(fld 6 wv S475_20X - HQ535_50M).tif,G - 8(fld 6 wv HQ620_60X - HQ700_75M).tif,360,1,Plate 13,6,G8,8,G,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 13
B - 5(fld 1 wv D360_40X - HQ535_50M).tif,B - 5(fld 1 wv S475_20X - HQ535_50M).tif,B - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,361,1,Plate 21,1,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
B - 5(fld 2 wv D360_40X - HQ535_50M).tif,B - 5(fld 2 wv S475_20X - HQ535_50M).tif,B - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,362,1,Plate 21,2,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
B - 5(fld 3 wv D360_40X - HQ535_50M).tif,B - 5(fld 3 wv S475_20X - HQ535_50M).tif,B - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,363,1,Plate 21,3,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
B - 5(fld 4 wv D360_40X - HQ535_50M).tif,B - 5(fld 4 wv S475_20X - HQ535_50M).tif,B - 5(fld 4 wv HQ620_60X - HQ700_75M).tif,364,1,Plate 21,4,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
B - 5(fld 5 wv D360_40X - HQ535_50M).tif,B - 5(fld 5 wv S475_20X - HQ535_50M).tif,B - 5(fld 5 wv HQ620_60X - HQ700_75M).tif,365,1,Plate 21,5,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
B - 5(fld 6 wv D360_40X - HQ535_50M).tif,B - 5(fld 6 wv S475_20X - HQ535_50M).tif,B - 5(fld 6 wv HQ620_60X - HQ700_75M).tif,366,1,Plate 21,6,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
B - 6(fld 1 wv D360_40X - HQ535_50M).tif,B - 6(fld 1 wv S475_20X - HQ535_50M).tif,B - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,367,1,Plate 21,1,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 21
